sentence_id,word,tag
901,rash,B-SYMPTOM
901,post-treatment,O
901,with,O
901,5mg,B-DOSAGE
901,of,O
901,DrugE,O
902,Patients,O
902,experienced,O
902,cough,B-SYMPTOM
902,after,O
902,taking,O
902,250mg,B-DOSAGE
902,of,O
902,DrugC,O
903,Patients,O
903,experienced,O
903,cough,B-SYMPTOM
903,post-treatment,O
903,with,O
903,10mg,B-DOSAGE
903,of,O
903,DrugD,O
904,Patients,O
904,experienced,O
904,dizziness,B-SYMPTOM
904,following,O
904,250mg,B-DOSAGE
904,of,O
904,DrugE,O
905,Patients,O
905,experienced,O
905,fever,B-SYMPTOM
905,during,O
905,the,O
905,course,O
905,of,O
905,75mg,B-DOSAGE
905,of,O
905,DrugX,O
906,Patients,O
906,experienced,O
906,fever,B-SYMPTOM
906,after,O
906,taking,O
906,50mg,B-DOSAGE
906,of,O
906,DrugC,O
907,Patients,O
907,experienced,O
907,nausea,B-SYMPTOM
907,following,O
907,50mg,B-DOSAGE
907,of,O
907,DrugD,O
908,Patients,O
908,experienced,O
908,rash,B-SYMPTOM
908,during,O
908,the,O
908,course,O
908,of,O
908,50mg,B-DOSAGE
908,of,O
908,DrugD,O
909,Patients,O
909,experienced,O
909,rash,B-SYMPTOM
909,during,O
909,the,O
909,course,O
909,of,O
909,75mg,B-DOSAGE
909,of,O
909,DrugA,O
910,Patients,O
910,experienced,O
910,cough,B-SYMPTOM
910,after,O
910,administration,O
910,of,O
910,75mg,B-DOSAGE
910,of,O
910,DrugD,O
911,Patients,O
911,experienced,O
911,cough,B-SYMPTOM
911,post-treatment,O
911,with,O
911,100mg,B-DOSAGE
911,of,O
911,DrugZ,O
912,Patients,O
912,experienced,O
912,rash,B-SYMPTOM
912,after,O
912,administration,O
912,of,O
912,75mg,B-DOSAGE
912,of,O
912,DrugC,O
913,Patients,O
913,experienced,O
913,headache,B-SYMPTOM
913,after,O
913,administration,O
913,of,O
913,75mg,B-DOSAGE
913,of,O
913,DrugX,O
914,Patients,O
914,experienced,O
914,fatigue,B-SYMPTOM
914,following,O
914,500mg,B-DOSAGE
914,of,O
914,DrugD,O
915,Patients,O
915,experienced,O
915,nausea,B-SYMPTOM
915,after,O
915,taking,O
915,75mg,B-DOSAGE
915,of,O
915,DrugA,O
916,Patients,O
916,experienced,O
916,dizziness,B-SYMPTOM
916,post-treatment,O
916,with,O
916,75mg,B-DOSAGE
916,of,O
916,DrugE,O
917,Patients,O
917,experienced,O
917,fatigue,B-SYMPTOM
917,post-treatment,O
917,with,O
917,250mg,B-DOSAGE
917,of,O
917,DrugB,O
918,Patients,O
918,experienced,O
918,rash,B-SYMPTOM
918,after,O
918,administration,O
918,of,O
918,10mg,B-DOSAGE
918,of,O
918,DrugZ,O
919,Patients,O
919,experienced,O
919,cough,B-SYMPTOM
919,after,O
919,administration,O
919,of,O
919,500mg,B-DOSAGE
919,of,O
919,DrugC,O
920,Patients,O
920,experienced,O
920,fever,B-SYMPTOM
920,after,O
920,taking,O
920,100mg,B-DOSAGE
920,of,O
920,DrugX,O
921,Patients,O
921,experienced,O
921,headache,B-SYMPTOM
921,after,O
921,taking,O
921,250mg,B-DOSAGE
921,of,O
921,DrugE,O
922,Patients,O
922,experienced,O
922,headache,B-SYMPTOM
922,following,O
922,75mg,B-DOSAGE
922,of,O
922,DrugB,O
923,Patients,O
923,experienced,O
923,fatigue,B-SYMPTOM
923,during,O
923,the,O
923,course,O
923,of,O
923,75mg,B-DOSAGE
923,of,O
923,DrugE,O
924,Patients,O
924,experienced,O
924,vomiting,B-SYMPTOM
924,during,O
924,the,O
924,course,O
924,of,O
924,50mg,B-DOSAGE
924,of,O
924,DrugX,O
925,Patients,O
925,experienced,O
925,fever,B-SYMPTOM
925,post-treatment,O
925,with,O
925,75mg,B-DOSAGE
925,of,O
925,DrugD,O
926,Patients,O
926,experienced,O
926,dizziness,B-SYMPTOM
926,post-treatment,O
926,with,O
926,200mg,B-DOSAGE
926,of,O
926,DrugC,O
927,Patients,O
927,experienced,O
927,dizziness,B-SYMPTOM
927,after,O
927,taking,O
927,5mg,B-DOSAGE
927,of,O
927,DrugA,O
928,Patients,O
928,experienced,O
928,headache,B-SYMPTOM
928,after,O
928,administration,O
928,of,O
928,200mg,B-DOSAGE
928,of,O
928,DrugE,O
929,Patients,O
929,experienced,O
929,fever,B-SYMPTOM
929,after,O
929,taking,O
929,10mg,B-DOSAGE
929,of,O
929,DrugE,O
930,Patients,O
930,experienced,O
930,headache,B-SYMPTOM
930,after,O
930,taking,O
930,100mg,B-DOSAGE
930,of,O
930,DrugE,O
931,Patients,O
931,experienced,O
931,cough,B-SYMPTOM
931,after,O
931,administration,O
931,of,O
931,10mg,B-DOSAGE
931,of,O
931,DrugC,O
932,Patients,O
932,experienced,O
932,nausea,B-SYMPTOM
932,after,O
932,taking,O
932,100mg,B-DOSAGE
932,of,O
932,DrugB,O
933,Patients,O
933,experienced,O
933,dizziness,B-SYMPTOM
933,after,O
933,administration,O
933,of,O
933,10mg,B-DOSAGE
933,of,O
933,DrugA,O
934,Patients,O
934,experienced,O
934,fever,B-SYMPTOM
934,after,O
934,taking,O
934,200mg,B-DOSAGE
934,of,O
934,DrugX,O
935,Patients,O
935,experienced,O
935,fever,B-SYMPTOM
935,after,O
935,administration,O
935,of,O
935,500mg,B-DOSAGE
935,of,O
935,DrugC,O
936,Patients,O
936,experienced,O
936,nausea,B-SYMPTOM
936,after,O
936,taking,O
936,250mg,B-DOSAGE
936,of,O
936,DrugY,O
937,Patients,O
937,experienced,O
937,fatigue,B-SYMPTOM
937,following,O
937,250mg,B-DOSAGE
937,of,O
937,DrugY,O
938,Patients,O
938,experienced,O
938,vomiting,B-SYMPTOM
938,after,O
938,administration,O
938,of,O
938,50mg,B-DOSAGE
938,of,O
938,DrugX,O
939,Patients,O
939,experienced,O
939,rash,B-SYMPTOM
939,after,O
939,administration,O
939,of,O
939,10mg,B-DOSAGE
939,of,O
939,DrugB,O
940,Patients,O
940,experienced,O
940,fatigue,B-SYMPTOM
940,after,O
940,taking,O
940,5mg,B-DOSAGE
940,of,O
940,DrugY,O
941,Patients,O
941,experienced,O
941,cough,B-SYMPTOM
941,after,O
941,taking,O
941,10mg,B-DOSAGE
941,of,O
941,DrugZ,O
942,Patients,O
942,experienced,O
942,fever,B-SYMPTOM
942,post-treatment,O
942,with,O
942,250mg,B-DOSAGE
942,of,O
942,DrugZ,O
943,Patients,O
943,experienced,O
943,rash,B-SYMPTOM
943,after,O
943,taking,O
943,10mg,B-DOSAGE
943,of,O
943,DrugD,O
944,Patients,O
944,experienced,O
944,headache,B-SYMPTOM
944,during,O
944,the,O
944,course,O
944,of,O
944,50mg,B-DOSAGE
944,of,O
944,DrugX,O
945,Patients,O
945,experienced,O
945,fever,B-SYMPTOM
945,after,O
945,taking,O
945,200mg,B-DOSAGE
945,of,O
945,DrugZ,O
946,Patients,O
946,experienced,O
946,dizziness,B-SYMPTOM
946,after,O
946,taking,O
946,50mg,B-DOSAGE
946,of,O
946,DrugX,O
947,Patients,O
947,experienced,O
947,headache,B-SYMPTOM
947,after,O
947,administration,O
947,of,O
947,50mg,B-DOSAGE
947,of,O
947,DrugB,O
948,Patients,O
948,experienced,O
948,cough,B-SYMPTOM
948,after,O
948,administration,O
948,of,O
948,10mg,B-DOSAGE
948,of,O
948,DrugX,O
949,Patients,O
949,experienced,O
949,headache,B-SYMPTOM
949,after,O
949,administration,O
949,of,O
949,500mg,B-DOSAGE
949,of,O
949,DrugB,O
950,Patients,O
950,experienced,O
950,dizziness,B-SYMPTOM
950,after,O
950,administration,O
950,of,O
950,200mg,B-DOSAGE
950,of,O
950,DrugY,O
951,Patients,O
951,experienced,O
951,fever,B-SYMPTOM
951,after,O
951,administration,O
951,of,O
951,5mg,B-DOSAGE
951,of,O
951,DrugD,O
952,Patients,O
952,experienced,O
952,fever,B-SYMPTOM
952,following,O
952,500mg,B-DOSAGE
952,of,O
952,DrugE,O
953,Patients,O
953,experienced,O
953,cough,B-SYMPTOM
953,post-treatment,O
953,with,O
953,75mg,B-DOSAGE
953,of,O
953,DrugC,O
954,Patients,O
954,experienced,O
954,headache,B-SYMPTOM
954,after,O
954,administration,O
954,of,O
954,50mg,B-DOSAGE
954,of,O
954,DrugC,O
955,Patients,O
955,experienced,O
955,cough,B-SYMPTOM
955,after,O
955,taking,O
955,500mg,B-DOSAGE
955,of,O
955,DrugY,O
956,Patients,O
956,experienced,O
956,headache,B-SYMPTOM
956,post-treatment,O
956,with,O
956,10mg,B-DOSAGE
956,of,O
956,DrugZ,O
957,Patients,O
957,experienced,O
957,dizziness,B-SYMPTOM
957,following,O
957,50mg,B-DOSAGE
957,of,O
957,DrugY,O
958,Patients,O
958,experienced,O
958,nausea,B-SYMPTOM
958,post-treatment,O
958,with,O
958,500mg,B-DOSAGE
958,of,O
958,DrugC,O
959,Patients,O
959,experienced,O
959,vomiting,B-SYMPTOM
959,after,O
959,administration,O
959,of,O
959,50mg,B-DOSAGE
959,of,O
959,DrugX,O
960,Patients,O
960,experienced,O
960,dizziness,B-SYMPTOM
960,after,O
960,taking,O
960,75mg,B-DOSAGE
960,of,O
960,DrugX,O
961,Patients,O
961,experienced,O
961,rash,B-SYMPTOM
961,after,O
961,administration,O
961,of,O
961,250mg,B-DOSAGE
961,of,O
961,DrugB,O
962,Patients,O
962,experienced,O
962,nausea,B-SYMPTOM
962,post-treatment,O
962,with,O
962,10mg,B-DOSAGE
962,of,O
962,DrugX,O
963,Patients,O
963,experienced,O
963,headache,B-SYMPTOM
963,post-treatment,O
963,with,O
963,100mg,B-DOSAGE
963,of,O
963,DrugZ,O
964,Patients,O
964,experienced,O
964,vomiting,B-SYMPTOM
964,post-treatment,O
964,with,O
964,10mg,B-DOSAGE
964,of,O
964,DrugE,O
965,Patients,O
965,experienced,O
965,fever,B-SYMPTOM
965,after,O
965,administration,O
965,of,O
965,5mg,B-DOSAGE
965,of,O
965,DrugD,O
966,Patients,O
966,experienced,O
966,rash,B-SYMPTOM
966,following,O
966,75mg,B-DOSAGE
966,of,O
966,DrugB,O
967,Patients,O
967,experienced,O
967,dizziness,B-SYMPTOM
967,post-treatment,O
967,with,O
967,250mg,B-DOSAGE
967,of,O
967,DrugA,O
968,Patients,O
968,experienced,O
968,dizziness,B-SYMPTOM
968,after,O
968,taking,O
968,50mg,B-DOSAGE
968,of,O
968,DrugE,O
969,Patients,O
969,experienced,O
969,fever,B-SYMPTOM
969,after,O
969,administration,O
969,of,O
969,75mg,B-DOSAGE
969,of,O
969,DrugZ,O
970,Patients,O
970,experienced,O
970,cough,B-SYMPTOM
970,following,O
970,5mg,B-DOSAGE
970,of,O
970,DrugX,O
971,Patients,O
971,experienced,O
971,rash,B-SYMPTOM
971,following,O
971,250mg,B-DOSAGE
971,of,O
971,DrugC,O
972,Patients,O
972,experienced,O
972,fatigue,B-SYMPTOM
972,during,O
972,the,O
972,course,O
972,of,O
972,100mg,B-DOSAGE
972,of,O
972,DrugX,O
973,Patients,O
973,experienced,O
973,vomiting,B-SYMPTOM
973,during,O
973,the,O
973,course,O
973,of,O
973,200mg,B-DOSAGE
973,of,O
973,DrugZ,O
974,Patients,O
974,experienced,O
974,nausea,B-SYMPTOM
974,after,O
974,administration,O
974,of,O
974,100mg,B-DOSAGE
974,of,O
974,DrugE,O
975,Patients,O
975,experienced,O
975,cough,B-SYMPTOM
975,post-treatment,O
975,with,O
975,5mg,B-DOSAGE
975,of,O
975,DrugZ,O
976,Patients,O
976,experienced,O
976,rash,B-SYMPTOM
976,after,O
976,administration,O
976,of,O
976,200mg,B-DOSAGE
976,of,O
976,DrugY,O
977,Patients,O
977,experienced,O
977,cough,B-SYMPTOM
977,post-treatment,O
977,with,O
977,50mg,B-DOSAGE
977,of,O
977,DrugY,O
978,Patients,O
978,experienced,O
978,dizziness,B-SYMPTOM
978,after,O
978,taking,O
978,5mg,B-DOSAGE
978,of,O
978,DrugE,O
979,Patients,O
979,experienced,O
979,rash,B-SYMPTOM
979,after,O
979,taking,O
979,10mg,B-DOSAGE
979,of,O
979,DrugD,O
980,Patients,O
980,experienced,O
980,headache,B-SYMPTOM
980,after,O
980,taking,O
980,250mg,B-DOSAGE
980,of,O
980,DrugB,O
981,Patients,O
981,experienced,O
981,fatigue,B-SYMPTOM
981,post-treatment,O
981,with,O
981,500mg,B-DOSAGE
981,of,O
981,DrugA,O
982,Patients,O
982,experienced,O
982,dizziness,B-SYMPTOM
982,after,O
982,taking,O
982,10mg,B-DOSAGE
982,of,O
982,DrugC,O
983,Patients,O
983,experienced,O
983,fatigue,B-SYMPTOM
983,during,O
983,the,O
983,course,O
983,of,O
983,50mg,B-DOSAGE
983,of,O
983,DrugY,O
984,Patients,O
984,experienced,O
984,headache,B-SYMPTOM
984,after,O
984,administration,O
984,of,O
984,500mg,B-DOSAGE
984,of,O
984,DrugX,O
985,Patients,O
985,experienced,O
985,rash,B-SYMPTOM
985,after,O
985,administration,O
985,of,O
985,200mg,B-DOSAGE
985,of,O
985,DrugD,O
986,Patients,O
986,experienced,O
986,vomiting,B-SYMPTOM
986,during,O
986,the,O
986,course,O
986,of,O
986,50mg,B-DOSAGE
986,of,O
986,DrugY,O
987,Patients,O
987,experienced,O
987,fever,B-SYMPTOM
987,after,O
987,administration,O
987,of,O
987,200mg,B-DOSAGE
987,of,O
987,DrugD,O
988,Patients,O
988,experienced,O
988,fatigue,B-SYMPTOM
988,following,O
988,75mg,B-DOSAGE
988,of,O
988,DrugY,O
989,Patients,O
989,experienced,O
989,fatigue,B-SYMPTOM
989,after,O
989,taking,O
989,75mg,B-DOSAGE
989,of,O
989,DrugC,O
990,Patients,O
990,experienced,O
990,cough,B-SYMPTOM
990,after,O
990,administration,O
990,of,O
990,50mg,B-DOSAGE
990,of,O
990,DrugZ,O
991,Patients,O
991,experienced,O
991,rash,B-SYMPTOM
991,during,O
991,the,O
991,course,O
991,of,O
991,50mg,B-DOSAGE
991,of,O
991,DrugC,O
992,Patients,O
992,experienced,O
992,headache,B-SYMPTOM
992,after,O
992,administration,O
992,of,O
992,75mg,B-DOSAGE
992,of,O
992,DrugD,O
993,Patients,O
993,experienced,O
993,cough,B-SYMPTOM
993,after,O
993,taking,O
993,10mg,B-DOSAGE
993,of,O
993,DrugC,O
994,Patients,O
994,experienced,O
994,nausea,B-SYMPTOM
994,following,O
994,200mg,B-DOSAGE
994,of,O
994,DrugB,O
995,Patients,O
995,experienced,O
995,cough,B-SYMPTOM
995,during,O
995,the,O
995,course,O
995,of,O
995,50mg,B-DOSAGE
995,of,O
995,DrugA,O
996,Patients,O
996,experienced,O
996,cough,B-SYMPTOM
996,after,O
996,administration,O
996,of,O
996,50mg,B-DOSAGE
996,of,O
996,DrugA,O
997,Patients,O
997,experienced,O
997,fatigue,B-SYMPTOM
997,following,O
997,250mg,B-DOSAGE
997,of,O
997,DrugC,O
998,Patients,O
998,experienced,O
998,rash,B-SYMPTOM
998,after,O
998,taking,O
998,10mg,B-DOSAGE
998,of,O
998,DrugC,O
999,Patients,O
999,experienced,O
999,fatigue,B-SYMPTOM
999,following,O
999,50mg,B-DOSAGE
999,of,O
999,DrugY,O
1000,Patients,O
1000,experienced,O
1000,rash,B-SYMPTOM
1000,post-treatment,O
1000,with,O
1000,100mg,B-DOSAGE
1000,of,O
1000,DrugA,O
